DateTime,City,Temperature,Humidity,WindSpeed,Rainfall,Pressure,ID
2024-01-15 14:00:00,Chittagong,23.56,64,2.46,0.0,1007.37,1752
2024-01-15 14:00:00,Khulna,21.66,68,1.83,0.0,1007.75,1753
2024-01-15 14:00:00,Rajshahi,20.81,75,3.55,0.0,1013.63,1754
2024-01-15 14:00:00,Sylhet,24.49,90,4.89,0.0,1014.35,1755
2024-01-15 15:00:00,Dhaka,19.82,65,2.38,2.26,1010.88,1756
2024-01-15 15:00:00,Chittagong,21.33,59,4.28,5.67,1018.03,1757
2024-01-15 15:00:00,Khulna,21.76,85,4.08,1.9,1012.47,1758
2024-01-15 15:00:00,Rajshahi,21.44,65,4.77,1.19,1007.68,1759
2024-01-15 15:00:00,Sylhet,22.99,76,2.03,1.88,1017.95,1760
2024-01-15 16:00:00,Dhaka,21.5,56,2.08,0.0,1003.56,1761
2024-01-15 16:00:00,Chittagong,21.81,74,4.57,1.48,1022.56,1762
2024-01-15 16:00:00,Khulna,22.21,57,3.42,0.0,1013.4,1763
2024-01-15 16:00:00,Rajshahi,22.58,51,4.95,0.0,1009.65,1764
2024-01-15 16:00:00,Sylhet,20.18,56,1.3,1.18,1013.48,1765
2024-01-15 17:00:00,Dhaka,19.02,82,2.49,0.0,1017.49,1766
2024-01-15 17:00:00,Chittagong,19.55,81,1.28,7.0,1013.85,1767
2024-01-15 17:00:00,Khulna,19.18,78,4.48,0.0,1007.24,1768
2024-01-15 17:00:00,Rajshahi,21.6,76,3.89,3.12,1014.51,1769
2024-01-15 17:00:00,Sylhet,18.48,60,2.06,1.25,1011.57,1770
2024-01-15 18:00:00,Dhaka,20.75,58,4.26,2.64,1008.98,1771
2024-01-15 18:00:00,Chittagong,18.2,76,1.01,7.39,1012.0,1772
2024-01-15 18:00:00,Khulna,20.46,68,4.11,0.2,1013.64,1773
2024-01-15 18:00:00,Rajshahi,19.64,77,4.01,4.45,1004.71,1774
2024-01-15 18:00:00,Sylhet,21.52,67,0.76,0.49,1010.64,1775
2024-01-15 19:00:00,Dhaka,21.97,65,1.7,8.87,1001.18,1776
2024-01-15 19:00:00,Chittagong,19.32,86,3.74,2.74,1006.23,1777
2024-01-15 19:00:00,Khulna,19.75,76,2.93,2.23,1004.57,1778
2024-01-15 19:00:00,Rajshahi,18.84,52,1.82,0.0,1012.7,1779
2024-01-15 19:00:00,Sylhet,20.56,71,0.93,1.21,1009.4,1780
2024-01-15 20:00:00,Dhaka,19.11,61,1.21,5.49,1013.91,1781
2024-01-15 20:00:00,Chittagong,19.24,78,4.53,5.74,1013.26,1782
2024-01-15 20:00:00,Khulna,21.0,55,2.83,2.27,1013.94,1783
2024-01-15 20:00:00,Rajshahi,22.05,62,4.77,0.0,1014.71,1784
2024-01-15 20:00:00,Sylhet,21.47,69,4.23,0.63,1012.38,1785
2024-01-15 21:00:00,Dhaka,22.25,60,5.0,3.53,1002.05,1786
2024-01-15 21:00:00,Chittagong,21.37,55,0.97,0.15,1003.26,1787
2024-01-15 21:00:00,Khulna,20.74,93,4.87,0.0,1015.91,1788
2024-01-15 21:00:00,Rajshahi,20.88,85,4.49,0.53,1001.42,1789
2024-01-15 21:00:00,Sylhet,20.83,59,2.21,3.1,1014.19,1790
2024-01-15 22:00:00,Dhaka,22.33,91,3.48,0.0,1000.39,1791
2024-01-15 22:00:00,Chittagong,23.84,58,3.72,0.0,1014.92,1792
2024-01-15 22:00:00,Khulna,21.33,65,2.59,4.11,1011.74,1793
2024-01-15 22:00:00,Rajshahi,20.81,87,3.17,0.0,1018.26,1794
2024-01-15 22:00:00,Sylhet,22.96,67,0.98,0.99,1006.86,1795
2024-01-15 23:00:00,Dhaka,22.89,62,3.89,8.81,1010.27,1796
2024-01-15 23:00:00,Chittagong,24.04,54,1.26,2.79,1016.08,1797
2024-01-15 23:00:00,Khulna,23.93,87,2.42,7.18,1010.61,1798
2024-01-15 23:00:00,Rajshahi,25.54,61,2.95,0.03,1010.66,1799
2024-01-15 23:00:00,Sylhet,23.58,67,3.64,0.0,1012.34,1800
2024-01-16 00:00:00,Dhaka,25.44,83,2.88,0.0,1005.23,1801
2024-01-16 00:00:00,Chittagong,24.86,88,4.25,0.0,1003.07,1802
2024-01-16 00:00:00,Khulna,24.67,93,0.93,5.05,1007.98,1803
2024-01-16 00:00:00,Rajshahi,24.38,60,3.35,0.0,1011.86,1804
2024-01-16 00:00:00,Sylhet,23.58,77,2.61,0.0,1008.45,1805
2024-01-16 01:00:00,Dhaka,25.53,71,2.53,0.0,1016.32,1806
2024-01-16 01:00:00,Chittagong,26.32,51,1.62,0.0,1014.25,1807
2024-01-16 01:00:00,Khulna,25.29,70,4.47,2.85,1015.84,1808
2024-01-16 01:00:00,Rajshahi,27.86,79,2.21,5.46,1002.37,1809
2024-01-16 01:00:00,Sylhet,24.92,89,2.7,4.28,1008.07,1810
2024-01-16 02:00:00,Dhaka,28.37,50,0.73,0.0,1004.36,1811
2024-01-16 02:00:00,Chittagong,25.56,66,1.64,0.0,1005.03,1812
2024-01-16 02:00:00,Khulna,27.13,62,4.75,0.46,1012.44,1813
2024-01-16 02:00:00,Rajshahi,26.4,71,3.95,0.0,1019.87,1814
2024-01-16 02:00:00,Sylhet,27.49,67,2.29,0.0,1003.0,1815
2024-01-16 03:00:00,Dhaka,29.63,59,1.59,1.23,1009.73,1816
2024-01-16 03:00:00,Chittagong,26.63,83,2.71,5.19,1007.7,1817
2024-01-16 03:00:00,Khulna,30.15,88,3.82,0.0,1014.09,1818
2024-01-16 03:00:00,Rajshahi,27.7,92,4.87,3.39,1013.92,1819
2024-01-16 03:00:00,Sylhet,26.82,75,3.75,1.25,1003.32,1820
2024-01-16 04:00:00,Dhaka,29.04,62,2.24,6.07,1011.4,1821
2024-01-16 04:00:00,Chittagong,30.11,66,0.71,0.0,1008.18,1822
2024-01-16 04:00:00,Khulna,30.53,64,1.83,1.29,1012.17,1823
2024-01-16 04:00:00,Rajshahi,29.26,87,0.58,0.87,1009.76,1824
2024-01-16 04:00:00,Sylhet,27.98,66,3.51,2.05,1005.45,1825
2024-01-16 05:00:00,Dhaka,28.98,84,2.89,0.0,1011.97,1826
2024-01-16 05:00:00,Chittagong,31.52,57,4.79,7.71,1008.98,1827
2024-01-16 05:00:00,Khulna,31.31,91,4.56,0.01,1002.37,1828
2024-01-16 05:00:00,Rajshahi,28.02,52,0.68,5.22,1005.73,1829
2024-01-16 05:00:00,Sylhet,29.89,76,3.11,6.06,1000.67,1830
2024-01-16 06:00:00,Dhaka,30.32,68,2.25,0.99,1004.39,1831
2024-01-16 06:00:00,Chittagong,30.03,93,0.81,0.0,1010.45,1832
2024-01-16 06:00:00,Khulna,29.65,66,0.84,1.87,1012.73,1833
2024-01-16 06:00:00,Rajshahi,30.64,52,0.55,0.33,1008.39,1834
2024-01-16 06:00:00,Sylhet,30.97,63,2.42,0.0,1011.47,1835
2024-01-16 07:00:00,Dhaka,29.86,92,2.3,0.2,1007.08,1836
2024-01-16 07:00:00,Chittagong,31.6,60,4.6,3.6,1010.01,1837
2024-01-16 07:00:00,Khulna,30.42,59,2.75,0.88,1007.63,1838
2024-01-16 07:00:00,Rajshahi,30.77,89,1.16,0.89,1009.92,1839
2024-01-16 07:00:00,Sylhet,29.68,56,1.26,4.82,1013.8,1840
2024-01-16 08:00:00,Dhaka,29.55,54,1.67,0.59,1005.16,1841
2024-01-16 08:00:00,Chittagong,30.46,75,1.34,1.39,1018.26,1842
2024-01-16 08:00:00,Khulna,29.82,55,2.43,2.24,1018.88,1843
2024-01-16 08:00:00,Rajshahi,28.39,52,3.37,3.33,1014.25,1844
2024-01-16 08:00:00,Sylhet,31.05,91,2.07,5.47,1016.91,1845
2024-01-16 09:00:00,Dhaka,29.61,61,2.05,1.94,1005.11,1846
2024-01-16 09:00:00,Chittagong,26.82,53,4.93,1.28,1009.28,1847
2024-01-16 09:00:00,Khulna,29.07,58,3.09,1.26,1011.67,1848
2024-01-16 09:00:00,Rajshahi,29.83,55,3.9,1.48,1001.33,1849
2024-01-16 09:00:00,Sylhet,28.39,83,1.29,6.09,1008.18,1850
2024-01-16 10:00:00,Dhaka,25.93,89,1.66,1.74,1007.72,1851
2024-01-16 10:00:00,Chittagong,27.67,86,2.27,3.12,1010.83,1852
2024-01-16 10:00:00,Khulna,25.5,69,3.46,1.17,1010.44,1853
2024-01-16 10:00:00,Rajshahi,27.45,58,3.93,0.52,1010.45,1854
2024-01-16 10:00:00,Sylhet,27.16,69,3.08,2.63,1013.08,1855
2024-01-16 11:00:00,Dhaka,26.01,85,1.57,0.0,1008.36,1856
2024-01-16 11:00:00,Chittagong,27.61,84,3.82,0.0,1010.43,1857
2024-01-16 11:00:00,Khulna,27.35,57,0.87,4.03,1008.15,1858
2024-01-16 11:00:00,Rajshahi,26.84,74,2.57,0.0,1003.51,1859
2024-01-16 11:00:00,Sylhet,28.21,59,4.38,2.6,1009.95,1860
2024-01-16 12:00:00,Dhaka,23.05,67,3.09,0.0,1003.75,1861
2024-01-16 12:00:00,Chittagong,25.92,64,4.53,1.13,1012.22,1862
2024-01-16 12:00:00,Khulna,26.29,81,4.98,0.71,1016.78,1863
2024-01-16 12:00:00,Rajshahi,26.35,61,4.05,7.14,1011.0,1864
2024-01-16 12:00:00,Sylhet,24.33,64,2.67,2.34,1006.03,1865
2024-01-16 13:00:00,Dhaka,24.37,55,2.3,4.71,999.87,1866
2024-01-16 13:00:00,Chittagong,23.77,75,3.62,0.35,1005.82,1867
2024-01-16 13:00:00,Khulna,23.69,68,3.11,0.39,1006.3,1868
2024-01-16 13:00:00,Rajshahi,23.4,77,2.18,3.28,1018.62,1869
2024-01-16 13:00:00,Sylhet,22.82,83,3.03,0.0,1017.1,1870
2024-01-16 14:00:00,Dhaka,20.84,88,1.33,5.15,1005.07,1871
2024-01-16 14:00:00,Chittagong,24.38,67,4.11,4.35,1013.3,1872
2024-01-16 14:00:00,Khulna,21.1,78,3.56,1.82,1008.9,1873
2024-01-16 14:00:00,Rajshahi,20.89,81,2.26,3.93,1008.65,1874
2024-01-16 14:00:00,Sylhet,24.29,68,2.62,0.62,1006.59,1875
2024-01-16 15:00:00,Dhaka,21.88,64,2.45,3.97,1008.02,1876
2024-01-16 15:00:00,Chittagong,21.36,76,0.91,0.05,1008.37,1877
2024-01-16 15:00:00,Khulna,20.26,94,0.87,3.58,1014.83,1878
2024-01-16 15:00:00,Rajshahi,20.48,81,0.55,0.0,1014.84,1879
2024-01-16 15:00:00,Sylhet,21.51,53,1.71,0.0,1012.72,1880
2024-01-16 16:00:00,Dhaka,20.44,75,2.89,5.45,1007.16,1881
2024-01-16 16:00:00,Chittagong,19.61,60,3.84,4.29,1015.87,1882
2024-01-16 16:00:00,Khulna,18.67,94,4.04,3.59,1012.0,1883
2024-01-16 16:00:00,Rajshahi,21.67,77,3.04,0.22,1011.64,1884
2024-01-16 16:00:00,Sylhet,22.4,54,2.02,5.67,1011.25,1885
2024-01-16 17:00:00,Dhaka,21.49,90,2.49,1.81,1003.19,1886
2024-01-16 17:00:00,Chittagong,20.83,80,3.27,2.64,1004.98,1887
2024-01-16 17:00:00,Khulna,20.09,88,4.79,0.0,1012.57,1888
2024-01-16 17:00:00,Rajshahi,21.45,88,2.53,1.0,999.95,1889
2024-01-16 17:00:00,Sylhet,19.66,66,4.36,0.0,1007.57,1890
2024-01-16 18:00:00,Dhaka,21.73,85,1.31,2.55,1011.51,1891
2024-01-16 18:00:00,Chittagong,21.05,58,4.73,0.45,1009.24,1892
2024-01-16 18:00:00,Khulna,20.01,71,3.78,1.36,1012.71,1893
2024-01-16 18:00:00,Rajshahi,21.86,60,2.38,0.0,1018.41,1894
2024-01-16 18:00:00,Sylhet,20.69,59,1.3,2.9,1013.84,1895
2024-01-16 19:00:00,Dhaka,19.55,76,4.45,2.9,1013.71,1896
2024-01-16 19:00:00,Chittagong,20.25,92,1.9,3.48,1011.81,1897
2024-01-16 19:00:00,Khulna,21.23,66,1.13,2.94,1002.58,1898
2024-01-16 19:00:00,Rajshahi,21.74,57,2.16,2.16,1009.1,1899
2024-01-16 19:00:00,Sylhet,20.27,62,2.57,1.43,1014.25,1900
2024-01-16 20:00:00,Dhaka,22.33,83,2.03,3.43,1007.69,1901
2024-01-16 20:00:00,Chittagong,19.59,54,1.66,2.27,1007.54,1902
2024-01-16 20:00:00,Khulna,21.64,64,2.54,3.5,1008.3,1903
2024-01-16 20:00:00,Rajshahi,22.6,84,4.52,0.0,1014.89,1904
2024-01-16 20:00:00,Sylhet,22.58,88,1.41,0.01,1009.57,1905
2024-01-16 21:00:00,Dhaka,22.53,91,0.6,5.91,1005.48,1906
2024-01-16 21:00:00,Chittagong,19.9,63,0.58,0.17,1010.82,1907
2024-01-16 21:00:00,Khulna,22.85,65,1.5,0.79,1004.68,1908
2024-01-16 21:00:00,Rajshahi,20.54,82,2.37,0.0,1004.65,1909
2024-01-16 21:00:00,Sylhet,20.82,67,4.87,2.55,1010.22,1910
2024-01-16 22:00:00,Dhaka,21.78,69,1.5,2.26,1001.42,1911
2024-01-16 22:00:00,Chittagong,20.6,82,2.58,0.0,1012.27,1912
2024-01-16 22:00:00,Khulna,24.16,63,1.64,5.55,1014.04,1913
2024-01-16 22:00:00,Rajshahi,20.79,70,3.89,2.97,1012.9,1914
2024-01-16 22:00:00,Sylhet,21.3,62,1.15,0.0,1019.75,1915
2024-01-16 23:00:00,Dhaka,24.21,90,2.48,1.89,1004.69,1916
2024-01-16 23:00:00,Chittagong,21.83,73,3.42,6.96,1020.39,1917
2024-01-16 23:00:00,Khulna,24.83,57,4.66,6.93,1003.26,1918
2024-01-16 23:00:00,Rajshahi,22.42,76,4.35,1.79,1016.07,1919
2024-01-16 23:00:00,Sylhet,22.74,87,2.73,11.23,1006.01,1920
2024-01-17 00:00:00,Dhaka,26.24,65,2.45,1.61,1004.59,1921
2024-01-17 00:00:00,Chittagong,23.5,67,2.63,4.27,1009.02,1922
2024-01-17 00:00:00,Khulna,25.08,64,2.05,0.0,1009.32,1923
2024-01-17 00:00:00,Rajshahi,23.26,58,2.81,0.0,1007.14,1924
2024-01-17 00:00:00,Sylhet,25.72,56,2.42,6.23,1013.93,1925
2024-01-17 01:00:00,Dhaka,25.63,88,2.92,3.38,1008.53,1926
2024-01-17 01:00:00,Chittagong,24.84,84,4.32,1.82,1010.35,1927
2024-01-17 01:00:00,Khulna,24.64,67,0.6,8.01,1011.11,1928
2024-01-17 01:00:00,Rajshahi,25.1,70,4.68,4.86,1013.95,1929
2024-01-17 01:00:00,Sylhet,24.93,92,1.27,0.0,1004.11,1930
2024-01-17 02:00:00,Dhaka,27.41,90,3.75,5.98,1014.2,1931
2024-01-17 02:00:00,Chittagong,29.06,72,4.33,4.01,1011.53,1932
2024-01-17 02:00:00,Khulna,28.32,72,3.65,0.0,1010.04,1933
2024-01-17 02:00:00,Rajshahi,28.66,64,3.56,7.43,1012.0,1934
2024-01-17 02:00:00,Sylhet,27.86,94,2.37,0.0,1002.52,1935
2024-01-17 03:00:00,Dhaka,27.87,84,4.1,6.32,1012.12,1936
2024-01-17 03:00:00,Chittagong,28.56,50,0.58,0.0,1005.9,1937
2024-01-17 03:00:00,Khulna,30.47,92,1.93,3.32,1007.4,1938
2024-01-17 03:00:00,Rajshahi,26.58,51,3.65,3.98,1009.26,1939
2024-01-17 03:00:00,Sylhet,29.21,79,2.76,5.46,1015.81,1940
2024-01-17 04:00:00,Dhaka,29.78,50,4.67,5.37,1007.5,1941
2024-01-17 04:00:00,Chittagong,30.65,68,4.91,8.97,1008.14,1942
2024-01-17 04:00:00,Khulna,30.0,50,4.1,6.88,1008.56,1943
2024-01-17 04:00:00,Rajshahi,29.81,82,0.99,0.0,1009.2,1944
2024-01-17 04:00:00,Sylhet,31.24,72,2.85,1.45,1020.12,1945
2024-01-17 05:00:00,Dhaka,30.78,85,2.95,0.6,1006.75,1946
2024-01-17 05:00:00,Chittagong,31.46,60,4.19,4.64,1005.27,1947
2024-01-17 05:00:00,Khulna,29.02,93,0.52,0.0,1019.1,1948
2024-01-17 05:00:00,Rajshahi,29.54,70,1.37,3.81,1009.24,1949
2024-01-17 05:00:00,Sylhet,30.04,57,1.51,0.0,1013.02,1950
2024-01-17 06:00:00,Dhaka,28.93,63,4.8,0.52,1002.59,1951
2024-01-17 06:00:00,Chittagong,29.42,64,2.98,4.45,1002.43,1952
2024-01-17 06:00:00,Khulna,29.0,79,3.62,3.4,1007.28,1953
2024-01-17 06:00:00,Rajshahi,30.96,55,4.01,0.0,1002.09,1954
2024-01-17 06:00:00,Sylhet,29.74,90,1.14,3.67,1011.4,1955
2024-01-17 07:00:00,Dhaka,29.96,73,1.52,1.99,1008.73,1956
2024-01-17 07:00:00,Chittagong,30.97,50,3.6,0.0,1009.43,1957
2024-01-17 07:00:00,Khulna,30.23,75,3.96,3.44,1006.58,1958
2024-01-17 07:00:00,Rajshahi,29.29,68,4.81,5.48,1007.82,1959
2024-01-17 07:00:00,Sylhet,28.35,87,4.14,0.0,1011.13,1960
2024-01-17 08:00:00,Dhaka,30.59,92,2.72,2.16,1003.37,1961
2024-01-17 08:00:00,Chittagong,29.07,61,0.72,3.22,1014.58,1962
2024-01-17 08:00:00,Khulna,31.23,92,4.52,1.06,1008.7,1963
2024-01-17 08:00:00,Rajshahi,29.92,93,4.52,2.32,1014.99,1964
2024-01-17 08:00:00,Sylhet,28.93,57,4.77,0.68,1014.6,1965
2024-01-17 09:00:00,Dhaka,27.65,89,2.76,0.0,1009.84,1966
2024-01-17 09:00:00,Chittagong,26.7,83,2.28,2.82,1016.42,1967
2024-01-17 09:00:00,Khulna,27.48,89,1.19,3.87,1013.21,1968
2024-01-17 09:00:00,Rajshahi,26.86,53,4.72,3.62,1014.46,1969
2024-01-17 09:00:00,Sylhet,28.45,64,3.39,0.0,1011.41,1970
2024-01-17 10:00:00,Dhaka,26.79,59,1.97,3.63,1012.25,1971
2024-01-17 10:00:00,Chittagong,29.06,92,4.31,0.0,1005.53,1972
2024-01-17 10:00:00,Khulna,26.95,65,3.39,4.69,1009.69,1973
2024-01-17 10:00:00,Rajshahi,28.79,73,2.25,0.0,1008.95,1974
2024-01-17 10:00:00,Sylhet,26.56,87,3.31,0.0,1007.84,1975
2024-01-17 11:00:00,Dhaka,28.27,56,2.27,1.18,1020.05,1976
2024-01-17 11:00:00,Chittagong,25.6,67,3.2,3.91,1008.2,1977
2024-01-17 11:00:00,Khulna,24.38,59,2.57,0.0,1003.25,1978
2024-01-17 11:00:00,Rajshahi,24.36,58,2.41,0.83,1009.84,1979
2024-01-17 11:00:00,Sylhet,25.74,89,1.23,0.0,1000.55,1980
2024-01-17 12:00:00,Dhaka,26.36,56,0.73,8.03,1004.78,1981
2024-01-17 12:00:00,Chittagong,24.31,68,1.44,4.63,1009.59,1982
2024-01-17 12:00:00,Khulna,25.78,68,2.69,0.0,1006.26,1983
2024-01-17 12:00:00,Rajshahi,23.41,78,2.37,2.57,1006.27,1984
2024-01-17 12:00:00,Sylhet,23.99,57,4.72,0.0,1015.29,1985
2024-01-17 13:00:00,Dhaka,23.74,69,3.2,0.0,1015.44,1986
2024-01-17 13:00:00,Chittagong,24.89,83,3.16,0.0,1015.68,1987
2024-01-17 13:00:00,Khulna,21.97,73,3.74,2.94,1014.28,1988
2024-01-17 13:00:00,Rajshahi,24.29,74,3.0,0.1,1000.47,1989
2024-01-17 13:00:00,Sylhet,22.6,50,1.95,5.31,1010.88,1990
2024-01-17 14:00:00,Dhaka,22.23,77,2.9,4.35,1011.87,1991
2024-01-17 14:00:00,Chittagong,24.07,79,3.94,0.0,1010.69,1992
2024-01-17 14:00:00,Khulna,22.09,70,0.69,5.35,1011.17,1993
2024-01-17 14:00:00,Rajshahi,20.86,78,3.19,0.0,1006.08,1994
2024-01-17 14:00:00,Sylhet,21.78,86,4.19,0.43,1005.45,1995
2024-01-17 15:00:00,Dhaka,21.21,70,4.39,0.0,1007.54,1996
2024-01-17 15:00:00,Chittagong,21.5,68,3.09,6.55,1012.53,1997
2024-01-17 15:00:00,Khulna,20.8,76,3.7,2.15,1008.28,1998
2024-01-17 15:00:00,Rajshahi,19.65,89,4.81,1.52,1008.78,1999
2024-01-17 15:00:00,Sylhet,20.7,58,2.86,0.0,1014.54,2000
2024-01-17 16:00:00,Dhaka,20.09,81,3.34,0.57,1014.05,2001
2024-01-17 16:00:00,Chittagong,22.09,70,1.72,8.06,1006.65,2002
2024-01-17 16:00:00,Khulna,20.56,55,4.21,2.26,1009.92,2003
2024-01-17 16:00:00,Rajshahi,19.95,66,3.55,0.0,1009.58,2004
2024-01-17 16:00:00,Sylhet,21.17,84,4.11,3.13,1007.55,2005
2024-01-17 17:00:00,Dhaka,19.51,84,3.38,0.86,1009.98,2006
2024-01-17 17:00:00,Chittagong,18.95,79,3.24,1.83,1005.55,2007
2024-01-17 17:00:00,Khulna,19.0,58,3.48,1.44,1014.0,2008
2024-01-17 17:00:00,Rajshahi,20.32,80,4.42,3.71,1011.91,2009
2024-01-17 17:00:00,Sylhet,20.22,68,1.13,0.0,1002.0,2010
2024-01-17 18:00:00,Dhaka,18.44,73,1.45,1.31,1009.99,2011
2024-01-17 18:00:00,Chittagong,21.35,73,4.56,2.31,1011.53,2012
2024-01-17 18:00:00,Khulna,20.47,71,0.75,10.04,1008.09,2013
2024-01-17 18:00:00,Rajshahi,21.84,64,1.49,0.0,1003.14,2014
2024-01-17 18:00:00,Sylhet,18.67,90,4.69,4.85,1013.9,2015
2024-01-17 19:00:00,Dhaka,19.33,78,2.68,2.59,1001.62,2016
2024-01-17 19:00:00,Chittagong,21.48,71,4.51,3.33,1010.91,2017
2024-01-17 19:00:00,Khulna,20.33,56,2.74,0.0,1011.9,2018
2024-01-17 19:00:00,Rajshahi,18.36,73,2.51,0.0,1022.71,2019
2024-01-17 19:00:00,Sylhet,18.18,63,2.5,0.0,1011.3,2020
2024-01-17 20:00:00,Dhaka,21.58,58,2.36,0.0,1008.7,2021
2024-01-17 20:00:00,Chittagong,19.42,66,1.32,2.86,1014.72,2022
2024-01-17 20:00:00,Khulna,19.57,56,3.19,1.28,1005.76,2023
2024-01-17 20:00:00,Rajshahi,18.94,94,4.09,4.44,1005.36,2024
2024-01-17 20:00:00,Sylhet,18.96,51,1.51,2.66,1010.9,2025
2024-01-17 21:00:00,Dhaka,20.2,81,2.65,0.0,1017.0,2026
2024-01-17 21:00:00,Chittagong,21.62,52,1.25,7.31,1016.24,2027
2024-01-17 21:00:00,Khulna,23.23,65,1.02,0.0,1012.27,2028
2024-01-17 21:00:00,Rajshahi,20.39,74,4.88,4.34,1004.39,2029
2024-01-17 21:00:00,Sylhet,20.95,69,4.5,0.0,1017.95,2030
2024-01-17 22:00:00,Dhaka,20.6,89,2.86,2.12,1011.8,2031
2024-01-17 22:00:00,Chittagong,21.34,83,3.9,0.0,1016.47,2032
2024-01-17 22:00:00,Khulna,21.16,73,2.69,0.02,1007.03,2033
2024-01-17 22:00:00,Rajshahi,23.13,69,0.7,1.29,1010.71,2034
2024-01-17 22:00:00,Sylhet,20.56,55,4.45,1.57,1015.42,2035
2024-01-17 23:00:00,Dhaka,22.85,71,3.75,5.5,1005.36,2036
2024-01-17 23:00:00,Chittagong,23.06,66,3.41,3.71,1006.38,2037
2024-01-17 23:00:00,Khulna,22.75,66,1.34,0.0,1014.24,2038
2024-01-17 23:00:00,Rajshahi,24.1,66,3.14,1.21,999.03,2039
2024-01-17 23:00:00,Sylhet,21.73,54,2.45,0.18,1006.85,2040
2024-01-18 00:00:00,Dhaka,24.98,64,4.13,1.37,1003.9,2041
2024-01-18 00:00:00,Chittagong,25.89,83,2.76,2.71,1012.4,2042
2024-01-18 00:00:00,Khulna,26.45,91,3.35,3.02,1008.85,2043
2024-01-18 00:00:00,Rajshahi,23.52,78,4.04,5.1,1007.39,2044
2024-01-18 00:00:00,Sylhet,26.05,91,2.03,0.0,1004.72,2045
2024-01-18 01:00:00,Dhaka,25.78,71,2.08,1.23,1007.47,2046
2024-01-18 01:00:00,Chittagong,25.72,87,2.93,0.0,1015.43,2047
2024-01-18 01:00:00,Khulna,27.85,84,4.25,3.92,1018.49,2048
2024-01-18 01:00:00,Rajshahi,24.83,94,3.75,4.76,1016.14,2049
2024-01-18 01:00:00,Sylhet,26.32,53,0.98,3.56,1015.31,2050
2024-01-18 02:00:00,Dhaka,26.42,90,4.66,2.24,1015.89,2051
2024-01-18 02:00:00,Chittagong,28.69,70,0.77,2.17,1012.71,2052
2024-01-18 02:00:00,Khulna,27.4,58,3.09,2.92,1013.94,2053
2024-01-18 02:00:00,Rajshahi,27.7,83,2.31,2.32,1017.13,2054
2024-01-18 02:00:00,Sylhet,29.25,71,4.35,4.78,1011.04,2055
2024-01-18 03:00:00,Dhaka,26.95,63,3.7,5.48,1009.89,2056
2024-01-18 03:00:00,Chittagong,27.07,54,1.76,7.3,1012.4,2057
2024-01-18 03:00:00,Khulna,27.0,64,3.01,0.0,998.32,2058
2024-01-18 03:00:00,Rajshahi,27.36,66,2.45,0.5,1012.61,2059
2024-01-18 03:00:00,Sylhet,29.02,81,2.86,0.21,1009.1,2060
2024-01-18 04:00:00,Dhaka,28.32,66,4.96,4.59,1014.4,2061
2024-01-18 04:00:00,Chittagong,28.88,94,2.95,0.0,1008.95,2062
2024-01-18 04:00:00,Khulna,29.91,65,1.45,6.4,1012.66,2063
2024-01-18 04:00:00,Rajshahi,27.94,82,4.19,5.82,1002.1,2064
2024-01-18 04:00:00,Sylhet,29.39,59,1.47,0.85,1006.19,2065
2024-01-18 05:00:00,Dhaka,29.03,90,2.92,1.92,1017.33,2066
2024-01-18 05:00:00,Chittagong,28.75,90,2.63,5.44,1008.57,2067
2024-01-18 05:00:00,Khulna,28.85,60,2.45,0.16,1014.56,2068
2024-01-18 05:00:00,Rajshahi,31.71,93,2.91,0.43,1020.74,2069
2024-01-18 05:00:00,Sylhet,29.51,79,1.96,3.64,1007.67,2070
2024-01-18 06:00:00,Dhaka,29.68,87,1.54,4.09,1001.64,2071
2024-01-18 06:00:00,Chittagong,29.24,78,1.36,6.55,1015.73,2072
2024-01-18 06:00:00,Khulna,31.72,60,2.03,0.8,1010.82,2073
2024-01-18 06:00:00,Rajshahi,30.19,64,4.92,0.0,1005.99,2074
2024-01-18 06:00:00,Sylhet,30.23,69,0.86,6.85,1006.15,2075
2024-01-18 07:00:00,Dhaka,31.42,85,3.47,6.38,1006.86,2076
2024-01-18 07:00:00,Chittagong,30.14,60,4.51,1.22,1008.76,2077
2024-01-18 07:00:00,Khulna,28.82,77,1.38,3.69,1009.31,2078
2024-01-18 07:00:00,Rajshahi,30.65,73,4.65,0.96,1013.63,2079
2024-01-18 07:00:00,Sylhet,29.26,85,3.62,4.91,1011.18,2080
2024-01-18 08:00:00,Dhaka,30.54,79,3.6,0.0,1012.27,2081
2024-01-18 08:00:00,Chittagong,30.67,76,3.6,3.06,1004.02,2082
2024-01-18 08:00:00,Khulna,29.59,57,4.67,0.0,1014.32,2083
2024-01-18 08:00:00,Rajshahi,28.22,68,4.63,3.17,1025.26,2084
2024-01-18 08:00:00,Sylhet,30.03,60,4.77,4.61,1011.64,2085
2024-01-18 09:00:00,Dhaka,28.12,74,0.91,3.47,1008.32,2086
2024-01-18 09:00:00,Chittagong,30.26,88,4.44,2.67,1012.78,2087
2024-01-18 09:00:00,Khulna,29.36,59,0.64,0.37,1011.05,2088
2024-01-18 09:00:00,Rajshahi,29.36,51,4.29,0.0,1009.62,2089
2024-01-18 09:00:00,Sylhet,30.32,93,1.73,4.54,1013.24,2090
2024-01-18 10:00:00,Dhaka,29.37,71,3.34,0.0,1010.26,2091
