DateTime,Junction,Vehicles,ID
2024-01-07 02:00:00,5,69,735
2024-01-07 03:00:00,1,29,736
2024-01-07 03:00:00,2,27,737
2024-01-07 03:00:00,3,48,738
2024-01-07 03:00:00,4,59,739
2024-01-07 03:00:00,5,74,740
2024-01-07 04:00:00,1,22,741
2024-01-07 04:00:00,2,28,742
2024-01-07 04:00:00,3,50,743
2024-01-07 04:00:00,4,59,744
2024-01-07 04:00:00,5,66,745
2024-01-07 05:00:00,1,30,746
2024-01-07 05:00:00,2,38,747
2024-01-07 05:00:00,3,53,748
2024-01-07 05:00:00,4,51,749
2024-01-07 05:00:00,5,58,750
2024-01-07 06:00:00,1,34,751
2024-01-07 06:00:00,2,40,752
2024-01-07 06:00:00,3,40,753
2024-01-07 06:00:00,4,55,754
2024-01-07 06:00:00,5,62,755
2024-01-07 07:00:00,1,80,756
2024-01-07 07:00:00,2,80,757
2024-01-07 07:00:00,3,95,758
2024-01-07 07:00:00,4,110,759
2024-01-07 07:00:00,5,116,760
2024-01-07 08:00:00,1,83,761
2024-01-07 08:00:00,2,77,762
2024-01-07 08:00:00,3,93,763
2024-01-07 08:00:00,4,96,764
2024-01-07 08:00:00,5,112,765
2024-01-07 09:00:00,1,76,766
2024-01-07 09:00:00,2,91,767
2024-01-07 09:00:00,3,98,768
2024-01-07 09:00:00,4,97,769
2024-01-07 09:00:00,5,118,770
2024-01-07 10:00:00,1,49,771
2024-01-07 10:00:00,2,72,772
2024-01-07 10:00:00,3,75,773
2024-01-07 10:00:00,4,85,774
2024-01-07 10:00:00,5,104,775
2024-01-07 11:00:00,1,59,776
2024-01-07 11:00:00,2,76,777
2024-01-07 11:00:00,3,77,778
2024-01-07 11:00:00,4,86,779
2024-01-07 11:00:00,5,92,780
2024-01-07 12:00:00,1,53,781
2024-01-07 12:00:00,2,77,782
2024-01-07 12:00:00,3,69,783
2024-01-07 12:00:00,4,90,784
2024-01-07 12:00:00,5,93,785
2024-01-07 13:00:00,1,52,786
2024-01-07 13:00:00,2,58,787
2024-01-07 13:00:00,3,73,788
2024-01-07 13:00:00,4,83,789
2024-01-07 13:00:00,5,103,790
2024-01-07 14:00:00,1,51,791
2024-01-07 14:00:00,2,68,792
2024-01-07 14:00:00,3,76,793
2024-01-07 14:00:00,4,80,794
2024-01-07 14:00:00,5,106,795
2024-01-07 15:00:00,1,55,796
2024-01-07 15:00:00,2,62,797
2024-01-07 15:00:00,3,71,798
2024-01-07 15:00:00,4,83,799
2024-01-07 15:00:00,5,89,800
2024-01-07 16:00:00,1,67,801
2024-01-07 16:00:00,2,68,802
2024-01-07 16:00:00,3,71,803
2024-01-07 16:00:00,4,92,804
2024-01-07 16:00:00,5,93,805
2024-01-07 17:00:00,1,96,806
2024-01-07 17:00:00,2,95,807
2024-01-07 17:00:00,3,118,808
2024-01-07 17:00:00,4,111,809
2024-01-07 17:00:00,5,134,810
2024-01-07 18:00:00,1,90,811
2024-01-07 18:00:00,2,97,812
2024-01-07 18:00:00,3,118,813
2024-01-07 18:00:00,4,122,814
2024-01-07 18:00:00,5,131,815
2024-01-07 19:00:00,1,84,816
2024-01-07 19:00:00,2,95,817
2024-01-07 19:00:00,3,103,818
2024-01-07 19:00:00,4,128,819
2024-01-07 19:00:00,5,139,820
2024-01-07 20:00:00,1,16,821
2024-01-07 20:00:00,2,45,822
2024-01-07 20:00:00,3,52,823
2024-01-07 20:00:00,4,57,824
2024-01-07 20:00:00,5,70,825
2024-01-07 21:00:00,1,16,826
2024-01-07 21:00:00,2,39,827
2024-01-07 21:00:00,3,41,828
2024-01-07 21:00:00,4,50,829
2024-01-07 21:00:00,5,66,830
2024-01-07 22:00:00,1,19,831
2024-01-07 22:00:00,2,38,832
2024-01-07 22:00:00,3,46,833
2024-01-07 22:00:00,4,48,834
2024-01-07 22:00:00,5,56,835
2024-01-07 23:00:00,1,21,836
2024-01-07 23:00:00,2,43,837
2024-01-07 23:00:00,3,45,838
2024-01-07 23:00:00,4,50,839
2024-01-07 23:00:00,5,65,840
2024-01-08 00:00:00,1,31,841
2024-01-08 00:00:00,2,31,842
2024-01-08 00:00:00,3,52,843
2024-01-08 00:00:00,4,57,844
2024-01-08 00:00:00,5,61,845
2024-01-08 01:00:00,1,39,846
2024-01-08 01:00:00,2,30,847
2024-01-08 01:00:00,3,44,848
2024-01-08 01:00:00,4,58,849
2024-01-08 01:00:00,5,76,850
2024-01-08 02:00:00,1,28,851
2024-01-08 02:00:00,2,40,852
2024-01-08 02:00:00,3,54,853
2024-01-08 02:00:00,4,55,854
2024-01-08 02:00:00,5,62,855
2024-01-08 03:00:00,1,36,856
2024-01-08 03:00:00,2,34,857
2024-01-08 03:00:00,3,51,858
2024-01-08 03:00:00,4,67,859
2024-01-08 03:00:00,5,73,860
2024-01-08 04:00:00,1,30,861
2024-01-08 04:00:00,2,38,862
2024-01-08 04:00:00,3,41,863
2024-01-08 04:00:00,4,61,864
2024-01-08 04:00:00,5,62,865
2024-01-08 05:00:00,1,22,866
2024-01-08 05:00:00,2,30,867
2024-01-08 05:00:00,3,47,868
2024-01-08 05:00:00,4,57,869
2024-01-08 05:00:00,5,70,870
2024-01-08 06:00:00,1,28,871
2024-01-08 06:00:00,2,34,872
2024-01-08 06:00:00,3,53,873
2024-01-08 06:00:00,4,52,874
2024-01-08 06:00:00,5,64,875
2024-01-08 07:00:00,1,84,876
2024-01-08 07:00:00,2,108,877
2024-01-08 07:00:00,3,113,878
2024-01-08 07:00:00,4,113,879
2024-01-08 07:00:00,5,132,880
2024-01-08 08:00:00,1,89,881
2024-01-08 08:00:00,2,107,882
2024-01-08 08:00:00,3,107,883
2024-01-08 08:00:00,4,117,884
2024-01-08 08:00:00,5,126,885
2024-01-08 09:00:00,1,87,886
2024-01-08 09:00:00,2,103,887
2024-01-08 09:00:00,3,118,888
2024-01-08 09:00:00,4,115,889
2024-01-08 09:00:00,5,120,890
2024-01-08 10:00:00,1,74,891
2024-01-08 10:00:00,2,70,892
2024-01-08 10:00:00,3,96,893
2024-01-08 10:00:00,4,90,894
2024-01-08 10:00:00,5,114,895
2024-01-08 11:00:00,1,61,896
2024-01-08 11:00:00,2,83,897
2024-01-08 11:00:00,3,87,898
2024-01-08 11:00:00,4,97,899
2024-01-08 11:00:00,5,118,900
2024-01-08 12:00:00,1,66,901
2024-01-08 12:00:00,2,88,902
2024-01-08 12:00:00,3,85,903
2024-01-08 12:00:00,4,95,904
2024-01-08 12:00:00,5,102,905
2024-01-08 13:00:00,1,66,906
2024-01-08 13:00:00,2,88,907
2024-01-08 13:00:00,3,87,908
2024-01-08 13:00:00,4,99,909
2024-01-08 13:00:00,5,119,910
2024-01-08 14:00:00,1,74,911
2024-01-08 14:00:00,2,84,912
2024-01-08 14:00:00,3,80,913
2024-01-08 14:00:00,4,109,914
2024-01-08 14:00:00,5,106,915
2024-01-08 15:00:00,1,63,916
2024-01-08 15:00:00,2,75,917
2024-01-08 15:00:00,3,80,918
2024-01-08 15:00:00,4,94,919
2024-01-08 15:00:00,5,100,920
2024-01-08 16:00:00,1,63,921
2024-01-08 16:00:00,2,71,922
2024-01-08 16:00:00,3,89,923
2024-01-08 16:00:00,4,94,924
2024-01-08 16:00:00,5,109,925
2024-01-08 17:00:00,1,100,926
2024-01-08 17:00:00,2,115,927
2024-01-08 17:00:00,3,132,928
2024-01-08 17:00:00,4,144,929
2024-01-08 17:00:00,5,143,930
2024-01-08 18:00:00,1,112,931
2024-01-08 18:00:00,2,129,932
2024-01-08 18:00:00,3,134,933
2024-01-08 18:00:00,4,137,934
2024-01-08 18:00:00,5,144,935
2024-01-08 19:00:00,1,114,936
2024-01-08 19:00:00,2,113,937
2024-01-08 19:00:00,3,131,938
2024-01-08 19:00:00,4,142,939
2024-01-08 19:00:00,5,141,940
2024-01-08 20:00:00,1,38,941
2024-01-08 20:00:00,2,48,942
2024-01-08 20:00:00,3,43,943
2024-01-08 20:00:00,4,53,944
2024-01-08 20:00:00,5,70,945
2024-01-08 21:00:00,1,24,946
2024-01-08 21:00:00,2,49,947
2024-01-08 21:00:00,3,50,948
2024-01-08 21:00:00,4,59,949
2024-01-08 21:00:00,5,67,950
2024-01-08 22:00:00,1,25,951
2024-01-08 22:00:00,2,35,952
2024-01-08 22:00:00,3,47,953
2024-01-08 22:00:00,4,64,954
2024-01-08 22:00:00,5,73,955
2024-01-08 23:00:00,1,30,956
2024-01-08 23:00:00,2,41,957
2024-01-08 23:00:00,3,52,958
2024-01-08 23:00:00,4,57,959
2024-01-08 23:00:00,5,77,960
2024-01-09 00:00:00,1,20,961
2024-01-09 00:00:00,2,44,962
2024-01-09 00:00:00,3,47,963
2024-01-09 00:00:00,4,60,964
2024-01-09 00:00:00,5,71,965
2024-01-09 01:00:00,1,31,966
2024-01-09 01:00:00,2,33,967
2024-01-09 01:00:00,3,55,968
2024-01-09 01:00:00,4,53,969
2024-01-09 01:00:00,5,64,970
2024-01-09 02:00:00,1,24,971
2024-01-09 02:00:00,2,37,972
2024-01-09 02:00:00,3,49,973
2024-01-09 02:00:00,4,66,974
2024-01-09 02:00:00,5,68,975
2024-01-09 03:00:00,1,38,976
2024-01-09 03:00:00,2,43,977
2024-01-09 03:00:00,3,47,978
2024-01-09 03:00:00,4,58,979
2024-01-09 03:00:00,5,70,980
2024-01-09 04:00:00,1,20,981
2024-01-09 04:00:00,2,43,982
2024-01-09 04:00:00,3,44,983
2024-01-09 04:00:00,4,63,984
2024-01-09 04:00:00,5,63,985
2024-01-09 05:00:00,1,20,986
2024-01-09 05:00:00,2,48,987
2024-01-09 05:00:00,3,47,988
2024-01-09 05:00:00,4,64,989
2024-01-09 05:00:00,5,74,990
2024-01-09 06:00:00,1,28,991
2024-01-09 06:00:00,2,38,992
2024-01-09 06:00:00,3,49,993
2024-01-09 06:00:00,4,69,994
2024-01-09 06:00:00,5,68,995
2024-01-09 07:00:00,1,82,996
2024-01-09 07:00:00,2,109,997
2024-01-09 07:00:00,3,110,998
2024-01-09 07:00:00,4,115,999
2024-01-09 07:00:00,5,121,1000
2024-01-09 08:00:00,1,86,1001
2024-01-09 08:00:00,2,107,1002
2024-01-09 08:00:00,3,101,1003
2024-01-09 08:00:00,4,126,1004
2024-01-09 08:00:00,5,130,1005
2024-01-09 09:00:00,1,91,1006
2024-01-09 09:00:00,2,108,1007
2024-01-09 09:00:00,3,106,1008
2024-01-09 09:00:00,4,129,1009
2024-01-09 09:00:00,5,125,1010
2024-01-09 10:00:00,1,60,1011
2024-01-09 10:00:00,2,86,1012
2024-01-09 10:00:00,3,90,1013
2024-01-09 10:00:00,4,107,1014
2024-01-09 10:00:00,5,116,1015
2024-01-09 11:00:00,1,66,1016
2024-01-09 11:00:00,2,86,1017
2024-01-09 11:00:00,3,99,1018
2024-01-09 11:00:00,4,98,1019
2024-01-09 11:00:00,5,116,1020
2024-01-09 12:00:00,1,79,1021
2024-01-09 12:00:00,2,77,1022
2024-01-09 12:00:00,3,96,1023
2024-01-09 12:00:00,4,96,1024
2024-01-09 12:00:00,5,100,1025
2024-01-09 13:00:00,1,72,1026
2024-01-09 13:00:00,2,88,1027
2024-01-09 13:00:00,3,98,1028
2024-01-09 13:00:00,4,106,1029
2024-01-09 13:00:00,5,112,1030
2024-01-09 14:00:00,1,75,1031
2024-01-09 14:00:00,2,77,1032
2024-01-09 14:00:00,3,98,1033
2024-01-09 14:00:00,4,107,1034
2024-01-09 14:00:00,5,100,1035
2024-01-09 15:00:00,1,73,1036
2024-01-09 15:00:00,2,88,1037
2024-01-09 15:00:00,3,94,1038
2024-01-09 15:00:00,4,107,1039
2024-01-09 15:00:00,5,101,1040
2024-01-09 16:00:00,1,76,1041
2024-01-09 16:00:00,2,87,1042
2024-01-09 16:00:00,3,85,1043
2024-01-09 16:00:00,4,108,1044
2024-01-09 16:00:00,5,103,1045
2024-01-09 17:00:00,1,100,1046
2024-01-09 17:00:00,2,117,1047
2024-01-09 17:00:00,3,126,1048
2024-01-09 17:00:00,4,132,1049
2024-01-09 17:00:00,5,149,1050
2024-01-09 18:00:00,1,109,1051
2024-01-09 18:00:00,2,128,1052
2024-01-09 18:00:00,3,133,1053
2024-01-09 18:00:00,4,131,1054
2024-01-09 18:00:00,5,140,1055
2024-01-09 19:00:00,1,117,1056
2024-01-09 19:00:00,2,116,1057
2024-01-09 19:00:00,3,127,1058
2024-01-09 19:00:00,4,130,1059
2024-01-09 19:00:00,5,142,1060
2024-01-09 20:00:00,1,27,1061
2024-01-09 20:00:00,2,44,1062
2024-01-09 20:00:00,3,44,1063
2024-01-09 20:00:00,4,52,1064
2024-01-09 20:00:00,5,78,1065
2024-01-09 21:00:00,1,20,1066
2024-01-09 21:00:00,2,44,1067
2024-01-09 21:00:00,3,47,1068
2024-01-09 21:00:00,4,51,1069
2024-01-09 21:00:00,5,62,1070
2024-01-09 22:00:00,1,33,1071
2024-01-09 22:00:00,2,43,1072
2024-01-09 22:00:00,3,50,1073
2024-01-09 22:00:00,4,65,1074
2024-01-09 22:00:00,5,63,1075
2024-01-09 23:00:00,1,39,1076
2024-01-09 23:00:00,2,34,1077
2024-01-09 23:00:00,3,53,1078
2024-01-09 23:00:00,4,65,1079
2024-01-09 23:00:00,5,77,1080
2024-01-10 00:00:00,1,26,1081
2024-01-10 00:00:00,2,39,1082
2024-01-10 00:00:00,3,46,1083
2024-01-10 00:00:00,4,50,1084
2024-01-10 00:00:00,5,78,1085
2024-01-10 01:00:00,1,35,1086
2024-01-10 01:00:00,2,48,1087
2024-01-10 01:00:00,3,43,1088
2024-01-10 01:00:00,4,67,1089
2024-01-10 01:00:00,5,61,1090
2024-01-10 02:00:00,1,20,1091
2024-01-10 02:00:00,2,44,1092
2024-01-10 02:00:00,3,44,1093
2024-01-10 02:00:00,4,69,1094
2024-01-10 02:00:00,5,70,1095
2024-01-10 03:00:00,1,29,1096
2024-01-10 03:00:00,2,31,1097
2024-01-10 03:00:00,3,42,1098
2024-01-10 03:00:00,4,61,1099
2024-01-10 03:00:00,5,79,1100
2024-01-10 04:00:00,1,24,1101
2024-01-10 04:00:00,2,34,1102
2024-01-10 04:00:00,3,45,1103
2024-01-10 04:00:00,4,58,1104
2024-01-10 04:00:00,5,61,1105
2024-01-10 05:00:00,1,31,1106
2024-01-10 05:00:00,2,32,1107
2024-01-10 05:00:00,3,59,1108
2024-01-10 05:00:00,4,61,1109
2024-01-10 05:00:00,5,76,1110
2024-01-10 06:00:00,1,29,1111
2024-01-10 06:00:00,2,43,1112
2024-01-10 06:00:00,3,56,1113
2024-01-10 06:00:00,4,67,1114
2024-01-10 06:00:00,5,78,1115
2024-01-10 07:00:00,1,96,1116
2024-01-10 07:00:00,2,103,1117
2024-01-10 07:00:00,3,108,1118
2024-01-10 07:00:00,4,117,1119
2024-01-10 07:00:00,5,121,1120
2024-01-10 08:00:00,1,92,1121
2024-01-10 08:00:00,2,96,1122
2024-01-10 08:00:00,3,108,1123
2024-01-10 08:00:00,4,120,1124
2024-01-10 08:00:00,5,133,1125
2024-01-10 09:00:00,1,83,1126
2024-01-10 09:00:00,2,102,1127
2024-01-10 09:00:00,3,101,1128
2024-01-10 09:00:00,4,114,1129
2024-01-10 09:00:00,5,130,1130
2024-01-10 10:00:00,1,65,1131
2024-01-10 10:00:00,2,87,1132
2024-01-10 10:00:00,3,89,1133
2024-01-10 10:00:00,4,93,1134
2024-01-10 10:00:00,5,108,1135
2024-01-10 11:00:00,1,65,1136
2024-01-10 11:00:00,2,71,1137
2024-01-10 11:00:00,3,96,1138
2024-01-10 11:00:00,4,94,1139
2024-01-10 11:00:00,5,105,1140
2024-01-10 12:00:00,1,71,1141
2024-01-10 12:00:00,2,79,1142
2024-01-10 12:00:00,3,85,1143
2024-01-10 12:00:00,4,97,1144
2024-01-10 12:00:00,5,101,1145
2024-01-10 13:00:00,1,71,1146
2024-01-10 13:00:00,2,82,1147
2024-01-10 13:00:00,3,86,1148
2024-01-10 13:00:00,4,99,1149
2024-01-10 13:00:00,5,112,1150
2024-01-10 14:00:00,1,76,1151
2024-01-10 14:00:00,2,83,1152
2024-01-10 14:00:00,3,81,1153
2024-01-10 14:00:00,4,100,1154
2024-01-10 14:00:00,5,100,1155
2024-01-10 15:00:00,1,78,1156
2024-01-10 15:00:00,2,73,1157
2024-01-10 15:00:00,3,98,1158
2024-01-10 15:00:00,4,100,1159
2024-01-10 15:00:00,5,107,1160
2024-01-10 16:00:00,1,70,1161
2024-01-10 16:00:00,2,73,1162
2024-01-10 16:00:00,3,96,1163
2024-01-10 16:00:00,4,96,1164
2024-01-10 16:00:00,5,107,1165
2024-01-10 17:00:00,1,102,1166
2024-01-10 17:00:00,2,111,1167
2024-01-10 17:00:00,3,134,1168
2024-01-10 17:00:00,4,134,1169
2024-01-10 17:00:00,5,140,1170
2024-01-10 18:00:00,1,103,1171
2024-01-10 18:00:00,2,124,1172
2024-01-10 18:00:00,3,139,1173
2024-01-10 18:00:00,4,148,1174
2024-01-10 18:00:00,5,142,1175
2024-01-10 19:00:00,1,119,1176
2024-01-10 19:00:00,2,120,1177
2024-01-10 19:00:00,3,136,1178
2024-01-10 19:00:00,4,142,1179
2024-01-10 19:00:00,5,150,1180
2024-01-10 20:00:00,1,21,1181
2024-01-10 20:00:00,2,38,1182
2024-01-10 20:00:00,3,41,1183
2024-01-10 20:00:00,4,58,1184
2024-01-10 20:00:00,5,68,1185
2024-01-10 21:00:00,1,27,1186
2024-01-10 21:00:00,2,46,1187
2024-01-10 21:00:00,3,40,1188
2024-01-10 21:00:00,4,60,1189
2024-01-10 21:00:00,5,67,1190
2024-01-10 22:00:00,1,29,1191
2024-01-10 22:00:00,2,36,1192
2024-01-10 22:00:00,3,42,1193
2024-01-10 22:00:00,4,52,1194
2024-01-10 22:00:00,5,77,1195
2024-01-10 23:00:00,1,24,1196
2024-01-10 23:00:00,2,41,1197
2024-01-10 23:00:00,3,51,1198
2024-01-10 23:00:00,4,68,1199
2024-01-10 23:00:00,5,65,1200
2024-01-11 00:00:00,1,21,1201
2024-01-11 00:00:00,2,41,1202
2024-01-11 00:00:00,3,58,1203
2024-01-11 00:00:00,4,54,1204
2024-01-11 00:00:00,5,71,1205
2024-01-11 01:00:00,1,36,1206
2024-01-11 01:00:00,2,46,1207
2024-01-11 01:00:00,3,49,1208
2024-01-11 01:00:00,4,66,1209
2024-01-11 01:00:00,5,74,1210
2024-01-11 02:00:00,1,31,1211
2024-01-11 02:00:00,2,45,1212
2024-01-11 02:00:00,3,58,1213
2024-01-11 02:00:00,4,57,1214
2024-01-11 02:00:00,5,76,1215
2024-01-11 03:00:00,1,24,1216
2024-01-11 03:00:00,2,45,1217
2024-01-11 03:00:00,3,45,1218
2024-01-11 03:00:00,4,57,1219
2024-01-11 03:00:00,5,77,1220
2024-01-11 04:00:00,1,31,1221
2024-01-11 04:00:00,2,44,1222
2024-01-11 04:00:00,3,48,1223
2024-01-11 04:00:00,4,62,1224
2024-01-11 04:00:00,5,74,1225
2024-01-11 05:00:00,1,29,1226
2024-01-11 05:00:00,2,45,1227
2024-01-11 05:00:00,3,46,1228
2024-01-11 05:00:00,4,66,1229
2024-01-11 05:00:00,5,66,1230
2024-01-11 06:00:00,1,33,1231
2024-01-11 06:00:00,2,44,1232
2024-01-11 06:00:00,3,46,1233
2024-01-11 06:00:00,4,58,1234
2024-01-11 06:00:00,5,78,1235
2024-01-11 07:00:00,1,95,1236
2024-01-11 07:00:00,2,97,1237
2024-01-11 07:00:00,3,117,1238
2024-01-11 07:00:00,4,127,1239
2024-01-11 07:00:00,5,139,1240
2024-01-11 08:00:00,1,86,1241
2024-01-11 08:00:00,2,92,1242
2024-01-11 08:00:00,3,117,1243
2024-01-11 08:00:00,4,119,1244
2024-01-11 08:00:00,5,126,1245
2024-01-11 09:00:00,1,96,1246
2024-01-11 09:00:00,2,103,1247
2024-01-11 09:00:00,3,102,1248
2024-01-11 09:00:00,4,121,1249
2024-01-11 09:00:00,5,132,1250
2024-01-11 10:00:00,1,61,1251
2024-01-11 10:00:00,2,72,1252
2024-01-11 10:00:00,3,84,1253
2024-01-11 10:00:00,4,100,1254
2024-01-11 10:00:00,5,107,1255
2024-01-11 11:00:00,1,71,1256
2024-01-11 11:00:00,2,76,1257
2024-01-11 11:00:00,3,94,1258
2024-01-11 11:00:00,4,106,1259
2024-01-11 11:00:00,5,103,1260
2024-01-11 12:00:00,1,72,1261
2024-01-11 12:00:00,2,87,1262
2024-01-11 12:00:00,3,80,1263
2024-01-11 12:00:00,4,105,1264
2024-01-11 12:00:00,5,112,1265
2024-01-11 13:00:00,1,69,1266
2024-01-11 13:00:00,2,81,1267
2024-01-11 13:00:00,3,81,1268
2024-01-11 13:00:00,4,92,1269
2024-01-11 13:00:00,5,109,1270
2024-01-11 14:00:00,1,61,1271
2024-01-11 14:00:00,2,82,1272
2024-01-11 14:00:00,3,92,1273
2024-01-11 14:00:00,4,107,1274
2024-01-11 14:00:00,5,102,1275
2024-01-11 15:00:00,1,66,1276
2024-01-11 15:00:00,2,83,1277
2024-01-11 15:00:00,3,99,1278
2024-01-11 15:00:00,4,106,1279
2024-01-11 15:00:00,5,111,1280
2024-01-11 16:00:00,1,75,1281
2024-01-11 16:00:00,2,81,1282
2024-01-11 16:00:00,3,94,1283
2024-01-11 16:00:00,4,99,1284
2024-01-11 16:00:00,5,106,1285
2024-01-11 17:00:00,1,119,1286
2024-01-11 17:00:00,2,114,1287
2024-01-11 17:00:00,3,120,1288
2024-01-11 17:00:00,4,146,1289
2024-01-11 17:00:00,5,142,1290
2024-01-11 18:00:00,1,112,1291
2024-01-11 18:00:00,2,123,1292
2024-01-11 18:00:00,3,137,1293
2024-01-11 18:00:00,4,133,1294
2024-01-11 18:00:00,5,157,1295
2024-01-11 19:00:00,1,104,1296
2024-01-11 19:00:00,2,125,1297
2024-01-11 19:00:00,3,120,1298
2024-01-11 19:00:00,4,143,1299
2024-01-11 19:00:00,5,154,1300
2024-01-11 20:00:00,1,28,1301
2024-01-11 20:00:00,2,44,1302
2024-01-11 20:00:00,3,56,1303
2024-01-11 20:00:00,4,53,1304
2024-01-11 20:00:00,5,71,1305
2024-01-11 21:00:00,1,24,1306
2024-01-11 21:00:00,2,34,1307
2024-01-11 21:00:00,3,50,1308
2024-01-11 21:00:00,4,55,1309
2024-01-11 21:00:00,5,66,1310
2024-01-11 22:00:00,1,33,1311
2024-01-11 22:00:00,2,40,1312
2024-01-11 22:00:00,3,52,1313
2024-01-11 22:00:00,4,51,1314
2024-01-11 22:00:00,5,66,1315
2024-01-11 23:00:00,1,39,1316
2024-01-11 23:00:00,2,33,1317
2024-01-11 23:00:00,3,47,1318
2024-01-11 23:00:00,4,69,1319
2024-01-11 23:00:00,5,78,1320
2024-01-12 00:00:00,1,32,1321
2024-01-12 00:00:00,2,43,1322
2024-01-12 00:00:00,3,49,1323
2024-01-12 00:00:00,4,60,1324
2024-01-12 00:00:00,5,61,1325
2024-01-12 01:00:00,1,28,1326
2024-01-12 01:00:00,2,46,1327
2024-01-12 01:00:00,3,42,1328
2024-01-12 01:00:00,4,55,1329
2024-01-12 01:00:00,5,64,1330
2024-01-12 02:00:00,1,24,1331
2024-01-12 02:00:00,2,44,1332
2024-01-12 02:00:00,3,56,1333
2024-01-12 02:00:00,4,58,1334
2024-01-12 02:00:00,5,62,1335
2024-01-12 03:00:00,1,39,1336
2024-01-12 03:00:00,2,46,1337
2024-01-12 03:00:00,3,49,1338
2024-01-12 03:00:00,4,52,1339
2024-01-12 03:00:00,5,77,1340
2024-01-12 04:00:00,1,37,1341
2024-01-12 04:00:00,2,46,1342
2024-01-12 04:00:00,3,42,1343
2024-01-12 04:00:00,4,52,1344
2024-01-12 04:00:00,5,65,1345
2024-01-12 05:00:00,1,32,1346
2024-01-12 05:00:00,2,44,1347
2024-01-12 05:00:00,3,48,1348
2024-01-12 05:00:00,4,53,1349
2024-01-12 05:00:00,5,73,1350
2024-01-12 06:00:00,1,24,1351
2024-01-12 06:00:00,2,31,1352
2024-01-12 06:00:00,3,50,1353
2024-01-12 06:00:00,4,58,1354
2024-01-12 06:00:00,5,62,1355
2024-01-12 07:00:00,1,88,1356
2024-01-12 07:00:00,2,92,1357
2024-01-12 07:00:00,3,101,1358
2024-01-12 07:00:00,4,121,1359
2024-01-12 07:00:00,5,129,1360
2024-01-12 08:00:00,1,88,1361
2024-01-12 08:00:00,2,104,1362
2024-01-12 08:00:00,3,107,1363
2024-01-12 08:00:00,4,114,1364
2024-01-12 08:00:00,5,130,1365
2024-01-12 09:00:00,1,81,1366
2024-01-12 09:00:00,2,104,1367
2024-01-12 09:00:00,3,105,1368
2024-01-12 09:00:00,4,117,1369
2024-01-12 09:00:00,5,124,1370
2024-01-12 10:00:00,1,75,1371
2024-01-12 10:00:00,2,87,1372
2024-01-12 10:00:00,3,85,1373
2024-01-12 10:00:00,4,94,1374
2024-01-12 10:00:00,5,115,1375
2024-01-12 11:00:00,1,72,1376
2024-01-12 11:00:00,2,74,1377
2024-01-12 11:00:00,3,92,1378
2024-01-12 11:00:00,4,106,1379
2024-01-12 11:00:00,5,117,1380
2024-01-12 12:00:00,1,67,1381
2024-01-12 12:00:00,2,82,1382
2024-01-12 12:00:00,3,98,1383
2024-01-12 12:00:00,4,92,1384
2024-01-12 12:00:00,5,107,1385
2024-01-12 13:00:00,1,61,1386
2024-01-12 13:00:00,2,77,1387
2024-01-12 13:00:00,3,92,1388
2024-01-12 13:00:00,4,102,1389
2024-01-12 13:00:00,5,100,1390
2024-01-12 14:00:00,1,65,1391
2024-01-12 14:00:00,2,88,1392
2024-01-12 14:00:00,3,95,1393
2024-01-12 14:00:00,4,97,1394
2024-01-12 14:00:00,5,100,1395
2024-01-12 15:00:00,1,75,1396
2024-01-12 15:00:00,2,78,1397
2024-01-12 15:00:00,3,92,1398
2024-01-12 15:00:00,4,100,1399
2024-01-12 15:00:00,5,112,1400
2024-01-12 16:00:00,1,69,1401
2024-01-12 16:00:00,2,73,1402
2024-01-12 16:00:00,3,85,1403
2024-01-12 16:00:00,4,96,1404
2024-01-12 16:00:00,5,104,1405
2024-01-12 17:00:00,1,110,1406
2024-01-12 17:00:00,2,122,1407
2024-01-12 17:00:00,3,138,1408
2024-01-12 17:00:00,4,139,1409
2024-01-12 17:00:00,5,149,1410
2024-01-12 18:00:00,1,110,1411
2024-01-12 18:00:00,2,116,1412
2024-01-12 18:00:00,3,137,1413
2024-01-12 18:00:00,4,133,1414
2024-01-12 18:00:00,5,141,1415
2024-01-12 19:00:00,1,113,1416
2024-01-12 19:00:00,2,122,1417
2024-01-12 19:00:00,3,131,1418
2024-01-12 19:00:00,4,136,1419
2024-01-12 19:00:00,5,141,1420
2024-01-12 20:00:00,1,32,1421
2024-01-12 20:00:00,2,43,1422
2024-01-12 20:00:00,3,56,1423
2024-01-12 20:00:00,4,58,1424
2024-01-12 20:00:00,5,76,1425
2024-01-12 21:00:00,1,27,1426
2024-01-12 21:00:00,2,31,1427
2024-01-12 21:00:00,3,52,1428
2024-01-12 21:00:00,4,52,1429
2024-01-12 21:00:00,5,75,1430
2024-01-12 22:00:00,1,25,1431
2024-01-12 22:00:00,2,48,1432
2024-01-12 22:00:00,3,46,1433
2024-01-12 22:00:00,4,59,1434
2024-01-12 22:00:00,5,68,1435
2024-01-12 23:00:00,1,21,1436
2024-01-12 23:00:00,2,44,1437
2024-01-12 23:00:00,3,44,1438
2024-01-12 23:00:00,4,53,1439
2024-01-12 23:00:00,5,79,1440
2024-01-13 00:00:00,1,19,1441
2024-01-13 00:00:00,2,43,1442
2024-01-13 00:00:00,3,39,1443
2024-01-13 00:00:00,4,62,1444
2024-01-13 00:00:00,5,67,1445
2024-01-13 01:00:00,1,32,1446
